Symbol,%chng
ANGELONE,0.51
MCX,0.51
BSE,0.51
PAYTM,0.51
LTF,0.51
360ONE,0.51
LICHSGFIN,0.51
CDSL,0.51
PNBHOUSING,0.51
CHOLAFIN,0.51
ABCAPITAL,0.51
HDFCAMC,0.51
MUTHOOTFIN,0.51
SHRIRAMFIN,0.51
LICI,0.51
SBICARD,0.51
BAJFINANCE,0.51
MFSL,0.51
IEX,0.51
IRFC,0.51
JIOFIN,0.51
SBILIFE,0.51
BAJAJFINSV,0.51
ICICIGI,0.51
ICICIPRULI,0.51
RECLTD,0.51
HDFCLIFE,0.51
CAMS,0.51
PFC,0.51
POLICYBZR,0.51
