Symbol,%chng
SOBHA,2.94
OBEROIRLTY,0.08
BRIGADE,-1.68
DLF,-1.69
PHOENIXLTD,-2.10
LODHA,-2.16
PRESTIGE,-2.20
GODREJPROP,-2.25
ANANTRAJ,-3.64
SIGNATURE,-8.18
