Symbol,%chng
ZENSARTECH,2.31
LTTS,0.71
INDUSTOWER,0.70
CYIENT,0.31
IDEA,0.09
AFFLE,-0.24
BHARTIHEXA,-1.45
PERSISTENT,-1.56
TATACOMM,-1.83
MPHASIS,-2.00
HEXT,-2.31
TATAELXSI,-2.61
KPITTECH,-2.77
BSOFT,-3.09
SONATSOFTW,-3.11
COFORGE,-3.15
TATATECH,-3.15
OFSS,-3.29
HFCL,-3.71
INTELLECT,-4.33
