Symbol,%chng
ICICIPRULI,-1.41
LICHSGFIN,-1.41
POLICYBZR,-1.41
SBILIFE,-1.41
BSE,-1.41
SBICARD,-1.41
MUTHOOTFIN,-1.41
PAYTM,-1.41
PNBHOUSING,-1.41
ICICIGI,-1.41
MFSL,-1.41
BAJAJFINSV,-1.41
LICI,-1.41
HDFCLIFE,-1.41
BAJFINANCE,-1.41
ABCAPITAL,-1.41
SHRIRAMFIN,-1.41
PFC,-1.41
CHOLAFIN,-1.41
CDSL,-1.41
JIOFIN,-1.41
RECLTD,-1.41
MCX,-1.41
HDFCAMC,-1.41
LTF,-1.41
IRFC,-1.41
CAMS,-1.41
ANGELONE,-1.41
360ONE,-1.41
IEX,-1.41
