Symbol,%chng
AUBANK,-0.73
UNIONBANK,-0.73
YESBANK,-0.73
BANKBARODA,-0.73
SBIN,-0.73
CANBK,-0.73
PNB,-0.73
IDFCFIRSTB,-0.73
INDUSINDBK,-0.73
KOTAKBANK,-0.73
FEDERALBNK,-0.73
HDFCBANK,-0.73
AXISBANK,-0.73
ICICIBANK,-0.73
