Symbol,%chng
NATCOPHARM,0.54
NEULANDLAB,0.39
POLYMED,0.37
PFIZER,0.33
GRANULES,0.05
KIMS,-0.02
NH,-0.03
ASTERDM,-0.09
FORTIS,-0.38
LAURUSLABS,-0.64
IPCALAB,-0.69
JBCHEPHARM,-0.69
BIOCON,-0.69
AUROPHARMA,-0.73
ABBOTINDIA,-0.74
GLENMARK,-0.75
MEDANTA,-0.80
GLAXO,-0.82
RAINBOW,-0.86
GLAND,-0.86
AJANTPHARM,-0.88
ALKEM,-0.90
ONESOURCE,-1.01
WOCKPHARMA,-1.01
LUPIN,-1.11
PPLPHARMA,-1.37
SYNGENE,-1.37
LALPATHLAB,-1.67
MANKIND,-2.06
COHANCE,-2.69
