Symbol,%chng
PETRONET,3.80
OIL,2.56
ONGC,1.55
CASTROLIND,0.67
GAIL,0.56
BPCL,0.52
IOC,0.51
RELIANCE,0.36
HINDPETRO,-0.02
ATGL,-0.56
IGL,-0.78
AEGISLOG,-1.00
MGL,-1.02
GUJGASLTD,-1.09
GSPL,-1.41
