Symbol,%chng
YESBANK,0.66
RBLBANK,0.32
FEDERALBNK,0.31
INDUSINDBK,0.25
KOTAKBANK,-0.28
BANDHANBNK,-0.37
AXISBANK,-0.37
HDFCBANK,-0.39
IDFCFIRSTB,-0.78
ICICIBANK,-1.41
