Symbol,%chng
INDIANB,1.57
UNIONBANK,0.99
MAHABANK,0.87
BANKBARODA,0.60
CANBK,0.56
PNB,0.43
SBIN,0.42
BANKINDIA,0.37
IOB,-0.28
UCOBANK,-0.55
CENTRALBK,-0.56
PSB,-1.08
