Symbol,%chng
TIPSMUSIC,0.52
SAREGAMA,-0.26
PFOCUS,-0.40
ZEEL,-0.54
NAZARA,-0.93
PVRINOX,-1.11
HATHWAY,-1.15
DBCORP,-1.24
SUNTV,-1.45
NETWORK18,-1.64
