Symbol,%chng
PGEL,4.11
VOLTAS,3.27
VGUARD,2.96
KALYANKJIL,2.33
BLUESTARCO,1.74
HAVELLS,1.65
KAJARIACER,1.57
WHIRLPOOL,1.21
CROMPTON,1.10
DIXON,0.60
AMBER,0.58
CERA,0.50
BATAINDIA,0.40
TITAN,0.02
CENTURYPLY,-0.75
