,Symbol,metadata.identifier,metadata.series,metadata.purpose,metadata.lastPrice,metadata.change,metadata.pChange,metadata.previousClose,metadata.finalQuantity,metadata.totalTurnover,metadata.marketCap,metadata.yearHigh,metadata.yearLow,metadata.iep,detail.preOpenMarket.preopen,detail.preOpenMarket.ato.totalBuyQuantity,detail.preOpenMarket.ato.totalSellQuantity,detail.preOpenMarket.IEP,detail.preOpenMarket.totalTradedVolume,detail.preOpenMarket.finalPrice,detail.preOpenMarket.finalQuantity,detail.preOpenMarket.lastUpdateTime,detail.preOpenMarket.totalSellQuantity,detail.preOpenMarket.totalBuyQuantity,detail.preOpenMarket.atoBuyQty,detail.preOpenMarket.atoSellQty,detail.preOpenMarket.Change,%chng,detail.preOpenMarket.prevClose
20,BDL,BDLEQN,EQ,,1475.0,8.5,0.58,1466.5,3856,5687600,134648220960.94,2096.6,907.0,1475.0,"[{'price': 1468, 'buyQty': 10, 'sellQty': 0}, {'price': 1470.1, 'buyQty': 35, 'sellQty': 0}, {'price': 1470.8, 'buyQty': 1, 'sellQty': 0}, {'price': 1472, 'buyQty': 3, 'sellQty': 0}, {'price': 1473.8, 'buyQty': 7, 'sellQty': 0}, {'price': 1475, 'buyQty': 0, 'sellQty': 616, 'iep': True}, {'price': 1476.5, 'buyQty': 0, 'sellQty': 27}, {'price': 1476.7, 'buyQty': 0, 'sellQty': 10}, {'price': 1476.8, 'buyQty': 0, 'sellQty': 10}, {'price': 1476.9, 'buyQty': 0, 'sellQty': 300}]",0,0,1475.0,3856,1475.0,3856,01-Jan-2026 09:07:42,37235,8875,0,0,8.5,0.58,1466.5
21,PREMIERENE,PREMIERENEEQN,EQ,,847.0,4.85,0.58,842.15,3646,3088162,96936686999.07,1384.0,774.05,847.0,"[{'price': 845.1, 'buyQty': 215, 'sellQty': 0}, {'price': 846, 'buyQty': 45, 'sellQty': 0}, {'price': 846.1, 'buyQty': 100, 'sellQty': 0}, {'price': 846.35, 'buyQty': 12, 'sellQty': 0}, {'price': 847, 'buyQty': 58, 'sellQty': 0, 'iep': True}, {'price': 847.4, 'buyQty': 0, 'sellQty': 331}, {'price': 848, 'buyQty': 0, 'sellQty': 1}, {'price': 848.05, 'buyQty': 0, 'sellQty': 10}, {'price': 848.25, 'buyQty': 0, 'sellQty': 500}, {'price': 848.9, 'buyQty': 0, 'sellQty': 4}]",0,0,847.0,3646,847.0,3646,01-Jan-2026 09:07:42,47941,24644,0,0,4.85,0.58,842.15
22,INDUSTOWER,INDUSTOWEREQN,EQ,,421.05,2.3,0.55,418.75,11790,4964179,543366939254.51,434.7,312.55,421.05,"[{'price': 420.05, 'buyQty': 25, 'sellQty': 0}, {'price': 420.7, 'buyQty': 1, 'sellQty': 0}, {'price': 420.8, 'buyQty': 1736, 'sellQty': 0}, {'price': 421, 'buyQty': 1556, 'sellQty': 0}, {'price': 421.05, 'buyQty': 55087, 'sellQty': 0, 'iep': True}, {'price': 421.7, 'buyQty': 0, 'sellQty': 30}, {'price': 421.75, 'buyQty': 0, 'sellQty': 778}, {'price': 421.9, 'buyQty': 0, 'sellQty': 100}, {'price': 422, 'buyQty': 0, 'sellQty': 1792}, {'price': 422.15, 'buyQty': 0, 'sellQty': 5}]",0,0,421.05,11790,421.05,11790,01-Jan-2026 09:07:55,130788,103732,0,0,2.3,0.55,418.75
23,IRFC,IRFCEQN,EQ,,125.31,0.69,0.55,124.62,74363,9318427,222281094662.48,156.8,108.04,125.31,"[{'price': 125.11, 'buyQty': 36, 'sellQty': 0}, {'price': 125.21, 'buyQty': 1, 'sellQty': 0}, {'price': 125.24, 'buyQty': 11690, 'sellQty': 0}, {'price': 125.3, 'buyQty': 300, 'sellQty': 0}, {'price': 125.31, 'buyQty': 2624, 'sellQty': 0, 'iep': True}, {'price': 125.33, 'buyQty': 0, 'sellQty': 6270}, {'price': 125.4, 'buyQty': 0, 'sellQty': 2980}, {'price': 125.42, 'buyQty': 0, 'sellQty': 5000}, {'price': 125.45, 'buyQty': 0, 'sellQty': 1450}, {'price': 125.49, 'buyQty': 0, 'sellQty': 250}]",0,0,125.31,74363,125.31,74363,01-Jan-2026 09:07:43,1113216,356886,0,0,0.69,0.55,124.62
24,RVNL,RVNLEQN,EQ,,359.2,1.95,0.55,357.25,34377,12348218,202200363678.9,501.8,301.2,359.2,"[{'price': 358.3, 'buyQty': 271, 'sellQty': 0}, {'price': 358.55, 'buyQty': 50, 'sellQty': 0}, {'price': 358.7, 'buyQty': 1200, 'sellQty': 0}, {'price': 358.8, 'buyQty': 250, 'sellQty': 0}, {'price': 359, 'buyQty': 5194, 'sellQty': 0}, {'price': 359.2, 'buyQty': 0, 'sellQty': 1347, 'iep': True}, {'price': 359.35, 'buyQty': 0, 'sellQty': 800}, {'price': 359.4, 'buyQty': 0, 'sellQty': 500}, {'price': 359.5, 'buyQty': 0, 'sellQty': 600}, {'price': 359.8, 'buyQty': 0, 'sellQty': 10}]",0,0,359.2,34377,359.2,34377,01-Jan-2026 09:07:43,237532,128344,0,0,1.95,0.55,357.25
25,SONACOMS,SONACOMSEQN,EQ,,481.95,2.55,0.53,479.4,370,178321,214073961688.0,607.3,380.0,481.95,"[{'price': 477.2, 'buyQty': 22, 'sellQty': 0}, {'price': 478.95, 'buyQty': 210, 'sellQty': 0}, {'price': 479.4, 'buyQty': 50, 'sellQty': 0}, {'price': 480, 'buyQty': 4, 'sellQty': 0}, {'price': 481, 'buyQty': 360, 'sellQty': 0}, {'price': 481.95, 'buyQty': 0, 'sellQty': 628, 'iep': True}, {'price': 482.8, 'buyQty': 0, 'sellQty': 50}, {'price': 483.2, 'buyQty': 0, 'sellQty': 200}, {'price': 483.5, 'buyQty': 0, 'sellQty': 40}, {'price': 483.7, 'buyQty': 0, 'sellQty': 1}]",0,0,481.95,370,481.95,370,01-Jan-2026 09:07:45,30398,10893,0,0,2.55,0.53,479.4
26,NAUKRI,NAUKRIEQN,EQ,,1340.6,7.0,0.52,1333.6,203,272141,516844610449.05,1825.78,1157.0,1340.6,"[{'price': 1335, 'buyQty': 35, 'sellQty': 0}, {'price': 1338, 'buyQty': 200, 'sellQty': 0}, {'price': 1340.2, 'buyQty': 22, 'sellQty': 0}, {'price': 1340.6, 'buyQty': 3, 'sellQty': 0, 'iep': True}, {'price': 1341, 'buyQty': 309, 'sellQty': 0}, {'price': 1344, 'buyQty': 0, 'sellQty': 10}, {'price': 1345, 'buyQty': 0, 'sellQty': 568}, {'price': 1346, 'buyQty': 0, 'sellQty': 49}, {'price': 1350, 'buyQty': 0, 'sellQty': 251}, {'price': 1354, 'buyQty': 0, 'sellQty': 75}]",0,0,1340.6,203,1340.6,203,01-Jan-2026 09:07:56,10003,5812,0,0,7.0,0.52,1333.6
27,PIIND,PIINDEQN,EQ,,3255.0,16.8,0.52,3238.2,12,39060,261351393031.33,4330.0,2951.1,3255.0,"[{'price': 3211.2, 'buyQty': 10, 'sellQty': 0}, {'price': 3220, 'buyQty': 1, 'sellQty': 0}, {'price': 3230, 'buyQty': 2, 'sellQty': 0}, {'price': 3238, 'buyQty': 1, 'sellQty': 0}, {'price': 3238.2, 'buyQty': 1, 'sellQty': 0}, {'price': 3255, 'buyQty': 0, 'sellQty': 165, 'iep': True}, {'price': 3258, 'buyQty': 0, 'sellQty': 319}, {'price': 3259.8, 'buyQty': 0, 'sellQty': 10}, {'price': 3260, 'buyQty': 0, 'sellQty': 214}, {'price': 3261, 'buyQty': 0, 'sellQty': 30}]",0,0,3255.0,12,3255.0,12,01-Jan-2026 09:07:56,3533,982,0,0,16.8,0.52,3238.2
28,COLPAL,COLPALEQN,EQ,,2086.1,10.4,0.5,2075.7,1994,4159683,272763857736.63,2975.0,2051.0,2086.1,"[{'price': 2078, 'buyQty': 50, 'sellQty': 0}, {'price': 2080, 'buyQty': 32, 'sellQty': 0}, {'price': 2085, 'buyQty': 1, 'sellQty': 0}, {'price': 2086.1, 'buyQty': 60, 'sellQty': 0, 'iep': True}, {'price': 2086.2, 'buyQty': 420, 'sellQty': 0}, {'price': 2086.7, 'buyQty': 0, 'sellQty': 1}, {'price': 2087, 'buyQty': 0, 'sellQty': 1}, {'price': 2087.5, 'buyQty': 0, 'sellQty': 1}, {'price': 2088, 'buyQty': 0, 'sellQty': 47}, {'price': 2089, 'buyQty': 0, 'sellQty': 47}]",0,0,2086.1,1994,2086.1,1994,01-Jan-2026 09:07:54,6741,5700,0,0,10.4,0.5,2075.7
29,CONCOR,CONCOREQN,EQ,,527.55,2.6,0.5,524.95,1707,900527,180785973453.44,652.04,481.0,527.55,"[{'price': 524.95, 'buyQty': 288, 'sellQty': 0}, {'price': 525, 'buyQty': 107, 'sellQty': 0}, {'price': 525.15, 'buyQty': 54, 'sellQty': 0}, {'price': 526, 'buyQty': 59, 'sellQty': 0}, {'price': 526.5, 'buyQty': 200, 'sellQty': 0}, {'price': 527.55, 'buyQty': 0, 'sellQty': 18, 'iep': True}, {'price': 527.6, 'buyQty': 0, 'sellQty': 50}, {'price': 527.7, 'buyQty': 0, 'sellQty': 50}, {'price': 527.85, 'buyQty': 0, 'sellQty': 1}, {'price': 527.9, 'buyQty': 0, 'sellQty': 1007}]",0,0,527.55,1707,527.55,1707,01-Jan-2026 09:07:55,55421,21763,0,0,2.6,0.5,524.95
30,MANAPPURAM,MANAPPURAMEQN,EQ,,310.05,1.5,0.49,308.55,1932,599016,169092139312.66,318.9,168.83,310.05,"[{'price': 309, 'buyQty': 1010, 'sellQty': 0}, {'price': 309.3, 'buyQty': 200, 'sellQty': 0}, {'price': 309.6, 'buyQty': 200, 'sellQty': 0}, {'price': 310, 'buyQty': 900, 'sellQty': 0}, {'price': 310.05, 'buyQty': 64, 'sellQty': 0, 'iep': True}, {'price': 310.5, 'buyQty': 0, 'sellQty': 10}, {'price': 311, 'buyQty': 0, 'sellQty': 200}, {'price': 311.05, 'buyQty': 0, 'sellQty': 10}, {'price': 311.9, 'buyQty': 0, 'sellQty': 250}, {'price': 312, 'buyQty': 0, 'sellQty': 6200}]",0,0,310.05,1932,310.05,1932,01-Jan-2026 09:07:56,61451,12015,0,0,1.5,0.49,308.55
31,KPITTECH,KPITTECHEQN,EQ,,1178.0,5.5,0.47,1172.5,2029,2390162,191595606348.04,1500.0,1020.6,1178.0,"[{'price': 1173.1, 'buyQty': 9, 'sellQty': 0}, {'price': 1173.2, 'buyQty': 500, 'sellQty': 0}, {'price': 1174, 'buyQty': 15, 'sellQty': 0}, {'price': 1175, 'buyQty': 110, 'sellQty': 0}, {'price': 1178, 'buyQty': 1347, 'sellQty': 0, 'iep': True}, {'price': 1178.7, 'buyQty': 0, 'sellQty': 20}, {'price': 1179, 'buyQty': 0, 'sellQty': 80}, {'price': 1179.9, 'buyQty': 0, 'sellQty': 100}, {'price': 1181.9, 'buyQty': 0, 'sellQty': 1}, {'price': 1183.9, 'buyQty': 0, 'sellQty': 115}]",0,0,1178.0,2029,1178.0,2029,01-Jan-2026 09:07:55,5842,7597,0,0,5.5,0.47,1172.5
32,TVSMOTOR,TVSMOTOREQN,EQ,,3737.0,17.2,0.46,3719.8,1251,4674987,4355057631946.58,3734.9,2171.4,3737.0,"[{'price': 3725.2, 'buyQty': 15, 'sellQty': 0}, {'price': 3730, 'buyQty': 105, 'sellQty': 0}, {'price': 3730.9, 'buyQty': 10, 'sellQty': 0}, {'price': 3731, 'buyQty': 200, 'sellQty': 0}, {'price': 3735, 'buyQty': 260, 'sellQty': 0}, {'price': 3737, 'buyQty': 0, 'sellQty': 474, 'iep': True}, {'price': 3737.2, 'buyQty': 0, 'sellQty': 10}, {'price': 3738, 'buyQty': 0, 'sellQty': 15}, {'price': 3738.3, 'buyQty': 0, 'sellQty': 8}, {'price': 3739, 'buyQty': 0, 'sellQty': 50}]",0,0,3737.0,1251,3737.0,1251,01-Jan-2026 09:07:44,8687,3848,0,0,17.2,0.46,3719.8
33,WIPRO,WIPROEQN,EQ,,264.5,1.2,0.46,263.28,19804,5238158,751686071453.67,324.6,228.0,264.5,"[{'price': 263.7, 'buyQty': 18, 'sellQty': 0}, {'price': 263.75, 'buyQty': 3, 'sellQty': 0}, {'price': 264, 'buyQty': 541, 'sellQty': 0}, {'price': 264.05, 'buyQty': 430, 'sellQty': 0}, {'price': 264.3, 'buyQty': 50, 'sellQty': 0}, {'price': 264.5, 'buyQty': 0, 'sellQty': 3664, 'iep': True}, {'price': 264.7, 'buyQty': 0, 'sellQty': 77}, {'price': 264.8, 'buyQty': 0, 'sellQty': 1050}, {'price': 265, 'buyQty': 0, 'sellQty': 1036}, {'price': 265.25, 'buyQty': 0, 'sellQty': 400}]",0,0,264.5,19804,264.5,19804,01-Jan-2026 09:07:43,122947,29891,0,0,1.2,0.46,263.28
34,ADANIGREEN,ADANIGREENEQN,EQ,,1019.7,4.6,0.45,1015.1,2594,2645101,310268195107.57,1177.55,758.0,1019.7,"[{'price': 1015.5, 'buyQty': 5, 'sellQty': 0}, {'price': 1016, 'buyQty': 160, 'sellQty': 0}, {'price': 1016.2, 'buyQty': 100, 'sellQty': 0}, {'price': 1017, 'buyQty': 133, 'sellQty': 0}, {'price': 1018, 'buyQty': 30, 'sellQty': 0}, {'price': 1019.7, 'buyQty': 0, 'sellQty': 392, 'iep': True}, {'price': 1019.9, 'buyQty': 0, 'sellQty': 163}, {'price': 1020, 'buyQty': 0, 'sellQty': 291}, {'price': 1020.4, 'buyQty': 0, 'sellQty': 280}, {'price': 1020.8, 'buyQty': 0, 'sellQty': 350}]",0,0,1019.7,2594,1019.7,2594,01-Jan-2026 09:07:54,31655,9470,0,0,4.6,0.45,1015.1
35,PGEL,PGELEQN,EQ,,577.9,2.6,0.45,575.3,608,351363,92539411674.49,1054.2,465.0,577.9,"[{'price': 575.3, 'buyQty': 345, 'sellQty': 0}, {'price': 575.55, 'buyQty': 4, 'sellQty': 0}, {'price': 576, 'buyQty': 1, 'sellQty': 0}, {'price': 576.1, 'buyQty': 100, 'sellQty': 0}, {'price': 577, 'buyQty': 15, 'sellQty': 0}, {'price': 577.9, 'buyQty': 0, 'sellQty': 694, 'iep': True}, {'price': 578, 'buyQty': 0, 'sellQty': 55}, {'price': 578.3, 'buyQty': 0, 'sellQty': 40}, {'price': 578.4, 'buyQty': 0, 'sellQty': 20}, {'price': 578.9, 'buyQty': 0, 'sellQty': 106}]",0,0,577.9,608,577.9,608,01-Jan-2026 09:07:55,44414,13189,0,0,2.6,0.45,575.3
36,BHARTIARTL,BHARTIARTLEQN,EQ,,2114.8,9.2,0.44,2105.6,10024,21198755,5854706030904.98,2174.5,1559.5,2114.8,"[{'price': 2110, 'buyQty': 646, 'sellQty': 0}, {'price': 2110.5, 'buyQty': 200, 'sellQty': 0}, {'price': 2111, 'buyQty': 411, 'sellQty': 0}, {'price': 2111.9, 'buyQty': 23, 'sellQty': 0}, {'price': 2114, 'buyQty': 250, 'sellQty': 0}, {'price': 2114.8, 'buyQty': 0, 'sellQty': 136, 'iep': True}, {'price': 2115, 'buyQty': 0, 'sellQty': 31}, {'price': 2115.6, 'buyQty': 0, 'sellQty': 1}, {'price': 2116, 'buyQty': 0, 'sellQty': 1201}, {'price': 2118, 'buyQty': 0, 'sellQty': 1}]",0,0,2114.8,10024,2114.8,10024,01-Jan-2026 09:07:43,42125,23379,0,0,9.2,0.44,2105.6
37,NBCC,NBCCEQN,EQ,,122.3,0.53,0.44,121.77,36093,4414173,125660702160.0,130.7,70.8,122.3,"[{'price': 122.1, 'buyQty': 15760, 'sellQty': 0}, {'price': 122.11, 'buyQty': 100, 'sellQty': 0}, {'price': 122.13, 'buyQty': 20, 'sellQty': 0}, {'price': 122.21, 'buyQty': 100, 'sellQty': 0}, {'price': 122.25, 'buyQty': 155, 'sellQty': 0}, {'price': 122.3, 'buyQty': 0, 'sellQty': 2826, 'iep': True}, {'price': 122.39, 'buyQty': 0, 'sellQty': 4500}, {'price': 122.4, 'buyQty': 0, 'sellQty': 1658}, {'price': 122.45, 'buyQty': 0, 'sellQty': 4059}, {'price': 122.49, 'buyQty': 0, 'sellQty': 50}]",0,0,122.3,36093,122.3,36093,01-Jan-2026 09:07:43,633284,197770,0,0,0.53,0.44,121.77
38,M&M,M&MEQN,EQ,,3725.0,15.8,0.43,3709.2,2660,9908500,3307997100512.32,3795.0,2425.0,3725.0,"[{'price': 3717, 'buyQty': 3, 'sellQty': 0}, {'price': 3717.2, 'buyQty': 200, 'sellQty': 0}, {'price': 3719, 'buyQty': 60, 'sellQty': 0}, {'price': 3720, 'buyQty': 145, 'sellQty': 0}, {'price': 3720.3, 'buyQty': 2, 'sellQty': 0}, {'price': 3725, 'buyQty': 0, 'sellQty': 948, 'iep': True}, {'price': 3725.2, 'buyQty': 0, 'sellQty': 10}, {'price': 3726, 'buyQty': 0, 'sellQty': 16}, {'price': 3726.6, 'buyQty': 0, 'sellQty': 9}, {'price': 3726.7, 'buyQty': 0, 'sellQty': 9}]",0,0,3725.0,2660,3725.0,2660,01-Jan-2026 09:07:42,33887,10527,0,0,15.8,0.43,3709.2
39,ADANIENT,ADANIENTEQN,EQ,,2249.0,9.3,0.42,2239.7,2122,4772378,581545596756.76,2616.5,1967.52,2249.0,"[{'price': 2240, 'buyQty': 43, 'sellQty': 0}, {'price': 2241, 'buyQty': 201, 'sellQty': 0}, {'price': 2245, 'buyQty': 100, 'sellQty': 0}, {'price': 2246.4, 'buyQty': 1, 'sellQty': 0}, {'price': 2249, 'buyQty': 1268, 'sellQty': 0, 'iep': True}, {'price': 2249.7, 'buyQty': 0, 'sellQty': 6}, {'price': 2249.9, 'buyQty': 0, 'sellQty': 4}, {'price': 2250, 'buyQty': 0, 'sellQty': 166}, {'price': 2251, 'buyQty': 0, 'sellQty': 22}, {'price': 2251.1, 'buyQty': 0, 'sellQty': 1}]",0,0,2249.0,2122,2249.0,2122,01-Jan-2026 09:07:54,16875,8071,0,0,9.3,0.42,2239.7
40,BLUESTARCO,BLUESTARCOEQN,EQ,,1738.0,7.3,0.42,1730.7,76,132088,223804708611.01,2417.0,1521.0,1738.0,"[{'price': 1730.7, 'buyQty': 13, 'sellQty': 0}, {'price': 1731, 'buyQty': 57, 'sellQty': 0}, {'price': 1731.2, 'buyQty': 4, 'sellQty': 0}, {'price': 1737.7, 'buyQty': 2, 'sellQty': 0}, {'price': 1738, 'buyQty': 130, 'sellQty': 0, 'iep': True}, {'price': 1738.9, 'buyQty': 0, 'sellQty': 5}, {'price': 1742.5, 'buyQty': 0, 'sellQty': 108}, {'price': 1742.7, 'buyQty': 0, 'sellQty': 6}, {'price': 1744, 'buyQty': 0, 'sellQty': 24}, {'price': 1744.5, 'buyQty': 0, 'sellQty': 95}]",0,0,1738.0,76,1738.0,76,01-Jan-2026 09:07:55,5074,1777,0,0,7.3,0.42,1730.7
41,COFORGE,COFORGEEQN,EQ,,1670.0,7.0,0.42,1663.0,1746,2915820,555849284478.91,1994.0,1194.01,1670.0,"[{'price': 1665.9, 'buyQty': 1, 'sellQty': 0}, {'price': 1666, 'buyQty': 50, 'sellQty': 0}, {'price': 1667, 'buyQty': 6, 'sellQty': 0}, {'price': 1668, 'buyQty': 1, 'sellQty': 0}, {'price': 1670, 'buyQty': 141, 'sellQty': 0, 'iep': True}, {'price': 1670.8, 'buyQty': 0, 'sellQty': 3}, {'price': 1671.8, 'buyQty': 0, 'sellQty': 15}, {'price': 1671.9, 'buyQty': 0, 'sellQty': 3}, {'price': 1672, 'buyQty': 0, 'sellQty': 50}, {'price': 1673, 'buyQty': 0, 'sellQty': 44}]",0,0,1670.0,1746,1670.0,1746,01-Jan-2026 09:07:43,29627,15640,0,0,7.0,0.42,1663.0
42,INDHOTEL,INDHOTELEQN,EQ,,741.95,3.1,0.42,738.85,513,380620,645926510930.09,883.85,672.6,741.95,"[{'price': 738, 'buyQty': 1, 'sellQty': 0}, {'price': 738.85, 'buyQty': 129, 'sellQty': 0}, {'price': 739, 'buyQty': 17, 'sellQty': 0}, {'price': 739.9, 'buyQty': 5, 'sellQty': 0}, {'price': 741.95, 'buyQty': 6, 'sellQty': 0, 'iep': True}, {'price': 742.1, 'buyQty': 0, 'sellQty': 300}, {'price': 742.7, 'buyQty': 0, 'sellQty': 500}, {'price': 743, 'buyQty': 0, 'sellQty': 19}, {'price': 743.1, 'buyQty': 0, 'sellQty': 14}, {'price': 743.2, 'buyQty': 0, 'sellQty': 12}]",0,0,741.95,513,741.95,513,01-Jan-2026 09:07:55,45616,5555,0,0,3.1,0.42,738.85
43,INDIGO,INDIGOEQN,EQ,,5081.0,21.5,0.42,5059.5,958,4867598,1140778814410.99,6232.5,3945.0,5081.0,"[{'price': 5074.5, 'buyQty': 10, 'sellQty': 0}, {'price': 5075, 'buyQty': 4, 'sellQty': 0}, {'price': 5079, 'buyQty': 2, 'sellQty': 0}, {'price': 5080, 'buyQty': 50, 'sellQty': 0}, {'price': 5081, 'buyQty': 11720, 'sellQty': 0, 'iep': True}, {'price': 5085, 'buyQty': 0, 'sellQty': 5}, {'price': 5086.5, 'buyQty': 0, 'sellQty': 6}, {'price': 5088.5, 'buyQty': 0, 'sellQty': 2}, {'price': 5089.5, 'buyQty': 0, 'sellQty': 20}, {'price': 5090, 'buyQty': 0, 'sellQty': 5}]",0,0,5081.0,958,5081.0,958,01-Jan-2026 09:07:42,11521,17610,0,0,21.5,0.42,5059.5
44,DLF,DLFEQN,EQ,,690.2,2.8,0.41,687.4,1318,909683,440769073427.81,886.8,601.2,690.2,"[{'price': 688.8, 'buyQty': 40, 'sellQty': 0}, {'price': 689, 'buyQty': 50, 'sellQty': 0}, {'price': 690, 'buyQty': 95, 'sellQty': 0}, {'price': 690.1, 'buyQty': 15000, 'sellQty': 0}, {'price': 690.2, 'buyQty': 559, 'sellQty': 0, 'iep': True}, {'price': 690.45, 'buyQty': 0, 'sellQty': 50}, {'price': 690.5, 'buyQty': 0, 'sellQty': 22}, {'price': 691, 'buyQty': 0, 'sellQty': 1015}, {'price': 691.4, 'buyQty': 0, 'sellQty': 30}, {'price': 691.55, 'buyQty': 0, 'sellQty': 5}]",0,0,690.2,1318,690.2,1318,01-Jan-2026 09:07:55,48511,25220,0,0,2.8,0.41,687.4
45,TMPV,TMPVEQN,EQ,,368.85,1.5,0.41,367.35,25466,9393134,766117970377.8,810.0,337.7,368.85,"[{'price': 368.1, 'buyQty': 1, 'sellQty': 0}, {'price': 368.25, 'buyQty': 2700, 'sellQty': 0}, {'price': 368.35, 'buyQty': 1010, 'sellQty': 0}, {'price': 368.45, 'buyQty': 355, 'sellQty': 0}, {'price': 368.5, 'buyQty': 200, 'sellQty': 0}, {'price': 368.85, 'buyQty': 0, 'sellQty': 101, 'iep': True}, {'price': 368.9, 'buyQty': 0, 'sellQty': 925}, {'price': 369, 'buyQty': 0, 'sellQty': 5301}, {'price': 369.05, 'buyQty': 0, 'sellQty': 1}, {'price': 369.2, 'buyQty': 0, 'sellQty': 100}]",0,0,368.85,25466,368.85,25466,01-Jan-2026 09:07:43,190148,107533,0,0,1.5,0.41,367.35
46,HAVELLS,HAVELLSEQN,EQ,,1430.6,5.7,0.4,1424.9,346,494987,357492635979.23,1721.2,1380.0,1430.6,"[{'price': 1424, 'buyQty': 6, 'sellQty': 0}, {'price': 1424.9, 'buyQty': 10, 'sellQty': 0}, {'price': 1425.1, 'buyQty': 32, 'sellQty': 0}, {'price': 1426, 'buyQty': 83, 'sellQty': 0}, {'price': 1430, 'buyQty': 22, 'sellQty': 0}, {'price': 1430.6, 'buyQty': 0, 'sellQty': 295, 'iep': True}, {'price': 1431, 'buyQty': 0, 'sellQty': 10}, {'price': 1431.3, 'buyQty': 0, 'sellQty': 11}, {'price': 1432.4, 'buyQty': 0, 'sellQty': 16}, {'price': 1434.4, 'buyQty': 0, 'sellQty': 5}]",0,0,1430.6,346,1430.6,346,01-Jan-2026 09:07:55,12538,3822,0,0,5.7,0.4,1424.9
47,KOTAKBANK,KOTAKBANKEQN,EQ,,2210.0,8.9,0.4,2201.1,6346,14024660,3230823808235.37,2301.9,1723.75,2210.0,"[{'price': 2206, 'buyQty': 10, 'sellQty': 0}, {'price': 2206.1, 'buyQty': 2, 'sellQty': 0}, {'price': 2207, 'buyQty': 4, 'sellQty': 0}, {'price': 2207.7, 'buyQty': 65, 'sellQty': 0}, {'price': 2208, 'buyQty': 1, 'sellQty': 0}, {'price': 2210, 'buyQty': 0, 'sellQty': 935, 'iep': True}, {'price': 2211.4, 'buyQty': 0, 'sellQty': 5}, {'price': 2212, 'buyQty': 0, 'sellQty': 128}, {'price': 2213, 'buyQty': 0, 'sellQty': 2005}, {'price': 2214, 'buyQty': 0, 'sellQty': 1190}]",0,0,2210.0,6346,2210.0,6346,01-Jan-2026 09:07:42,26994,8244,0,0,8.9,0.4,2201.1
48,MAZDOCK,MAZDOCKEQN,EQ,,2500.0,9.8,0.39,2490.2,3761,9402500,188646437435.4,3775.0,1918.05,2500.0,"[{'price': 2494, 'buyQty': 140, 'sellQty': 0}, {'price': 2495, 'buyQty': 8, 'sellQty': 0}, {'price': 2496, 'buyQty': 170, 'sellQty': 0}, {'price': 2499.9, 'buyQty': 100, 'sellQty': 0}, {'price': 2500, 'buyQty': 419, 'sellQty': 0, 'iep': True}, {'price': 2500.2, 'buyQty': 0, 'sellQty': 1}, {'price': 2503, 'buyQty': 0, 'sellQty': 20}, {'price': 2503.9, 'buyQty': 0, 'sellQty': 377}, {'price': 2504, 'buyQty': 0, 'sellQty': 455}, {'price': 2504.4, 'buyQty': 0, 'sellQty': 168}]",0,0,2500.0,3761,2500.0,3761,01-Jan-2026 09:07:42,23075,10054,0,0,9.8,0.39,2490.2
49,NESTLEIND,NESTLEINDEQN,EQ,,1293.0,5.0,0.39,1288.0,2286,2955798,920207052799.9,1311.6,1055.0,1293.0,"[{'price': 1281, 'buyQty': 10, 'sellQty': 0}, {'price': 1286, 'buyQty': 66, 'sellQty': 0}, {'price': 1286.6, 'buyQty': 2, 'sellQty': 0}, {'price': 1287, 'buyQty': 4, 'sellQty': 0}, {'price': 1288, 'buyQty': 616, 'sellQty': 0}, {'price': 1293, 'buyQty': 0, 'sellQty': 169, 'iep': True}, {'price': 1293.7, 'buyQty': 0, 'sellQty': 2}, {'price': 1293.9, 'buyQty': 0, 'sellQty': 10}, {'price': 1294, 'buyQty': 0, 'sellQty': 157}, {'price': 1294.3, 'buyQty': 0, 'sellQty': 11}]",0,0,1293.0,2286,1293.0,2286,01-Jan-2026 09:07:56,26476,2411,0,0,5.0,0.39,1288.0
50,SUPREMEIND,SUPREMEINDEQN,EQ,,3367.0,13.2,0.39,3353.8,62,208754,216480899082.43,4817.95,3095.0,3367.0,"[{'price': 3351.1, 'buyQty': 3, 'sellQty': 0}, {'price': 3353, 'buyQty': 1, 'sellQty': 0}, {'price': 3353.8, 'buyQty': 36, 'sellQty': 0}, {'price': 3355, 'buyQty': 25, 'sellQty': 0}, {'price': 3360, 'buyQty': 13, 'sellQty': 0}, {'price': 3367, 'buyQty': 0, 'sellQty': 0, 'iep': True}, {'price': 3370, 'buyQty': 0, 'sellQty': 32}, {'price': 3372.5, 'buyQty': 0, 'sellQty': 2}, {'price': 3375, 'buyQty': 0, 'sellQty': 2}, {'price': 3377, 'buyQty': 0, 'sellQty': 4}, {'price': 3379, 'buyQty': 0, 'sellQty': 6}]",0,0,3367.0,62,3367.0,62,01-Jan-2026 09:07:45,2464,1477,0,0,13.2,0.39,3353.8
