Symbol,%chng
WIPRO,1.52
MPHASIS,1.03
TECHM,1.01
LTIM,0.90
INFY,0.87
TCS,0.59
HCLTECH,0.54
PERSISTENT,0.05
OFSS,-0.03
COFORGE,-0.35
