Symbol,%chng
GODREJCP,1.42
MARICO,1.20
PATANJALI,1.04
COLPAL,0.88
NESTLEIND,0.31
HINDUNILVR,0.31
VBL,0.23
BRITANNIA,-0.53
UBL,-0.73
EMAMILTD,-0.76
DABUR,-0.80
RADICO,-1.32
TATACONSUM,-1.57
UNITDSPR,-2.65
ITC,-9.69
