Symbol,%chng
HINDCOPPER,1.99
HINDZINC,1.99
VEDL,1.99
TATASTEEL,1.99
SAIL,1.99
JSWSTEEL,1.99
HINDALCO,1.99
NMDC,1.99
JINDALSTEL,1.99
ADANIENT,1.99
NATIONALUM,1.99
APLAPOLLO,1.99
JSL,1.99
LLOYDSME,1.99
WELCORP,1.99
