Symbol,%chng
EMAMILTD,0.59
COLPAL,0.59
HINDUNILVR,0.59
TATACONSUM,0.59
NESTLEIND,0.59
GODREJCP,0.59
VBL,0.59
MARICO,0.59
DABUR,0.59
ITC,0.59
UNITDSPR,0.59
PATANJALI,0.59
BRITANNIA,0.59
UBL,0.59
RADICO,0.59
