Symbol,%chng
MAHABANK,0.65
SBIN,0.65
UNIONBANK,0.65
CENTRALBK,0.65
BANKBARODA,0.65
IOB,0.65
PSB,0.65
UCOBANK,0.65
PNB,0.65
BANKINDIA,0.65
CANBK,0.65
INDIANB,0.65
