Symbol,%chng
GAIL,0.54
BPCL,0.54
OIL,0.54
MGL,0.54
ONGC,0.54
RELIANCE,0.54
IOC,0.54
ATGL,0.54
HINDPETRO,0.54
PETRONET,0.54
AEGISLOG,0.54
CASTROLIND,0.54
GUJGASLTD,0.54
IGL,0.54
GSPL,0.54
