Symbol,%chng
COFORGE,-0.53
ZENSARTECH,-0.53
IDEA,-0.53
OFSS,-0.53
INTELLECT,-0.53
HEXT,-0.53
TATATECH,-0.53
TATAELXSI,-0.53
INDUSTOWER,-0.53
TATACOMM,-0.53
MPHASIS,-0.53
SONATSOFTW,-0.53
CYIENT,-0.53
LTTS,-0.53
KPITTECH,-0.53
PERSISTENT,-0.53
BSOFT,-0.53
HFCL,-0.53
AFFLE,-0.53
BHARTIHEXA,-0.53
