Symbol,%chng
RECLTD,3.75
PFC,3.51
CHOLAFIN,3.24
SBIN,2.12
JIOFIN,2.08
SBICARD,1.93
LICHSGFIN,1.84
BAJFINANCE,1.79
BSE,1.56
ICICIBANK,1.28
SBILIFE,1.07
HDFCBANK,0.92
ICICIGI,0.77
ICICIPRULI,0.59
HDFCLIFE,0.41
BAJAJFINSV,0.12
MUTHOOTFIN,-0.31
AXISBANK,-0.42
SHRIRAMFIN,-0.94
KOTAKBANK,-1.26
