Symbol,%chng
YESBANK,3.82
PAYTM,3.62
INDIANB,3.45
CAMS,2.98
UNIONBANK,2.23
SBICARD,1.93
LICHSGFIN,1.84
RBLBANK,1.74
360ONE,1.72
HUDCO,1.72
BSE,1.56
BANKINDIA,1.54
CDSL,1.41
ANGELONE,1.32
INDUSINDBK,1.31
PNBHOUSING,1.26
MCX,0.96
IEX,0.82
ICICIPRULI,0.59
LTF,0.58
BANDHANBNK,0.53
HDFCAMC,0.41
IDFCFIRSTB,0.30
FEDERALBNK,0.09
AUBANK,0.00
MFSL,-0.01
ABCAPITAL,-0.15
MUTHOOTFIN,-0.31
MANAPPURAM,-0.99
POLICYBZR,-1.08
