Symbol,%chng
PSB,5.36
UCOBANK,3.69
INDIANB,3.45
CENTRALBK,3.30
IOB,2.78
UNIONBANK,2.23
SBIN,2.12
BANKBARODA,1.68
BANKINDIA,1.54
PNB,1.40
CANBK,0.84
MAHABANK,0.39
