Symbol,%chng
RECLTD,3.75
PAYTM,3.62
PFC,3.51
CHOLAFIN,3.24
CAMS,2.98
IRFC,2.11
JIOFIN,2.08
SBICARD,1.93
LICHSGFIN,1.84
BAJFINANCE,1.79
360ONE,1.72
BSE,1.56
CDSL,1.41
ANGELONE,1.32
PNBHOUSING,1.26
SBILIFE,1.07
LICI,0.96
MCX,0.96
IEX,0.82
ICICIGI,0.77
ICICIPRULI,0.59
LTF,0.58
HDFCAMC,0.41
HDFCLIFE,0.41
BAJAJFINSV,0.12
MFSL,-0.01
ABCAPITAL,-0.15
MUTHOOTFIN,-0.31
SHRIRAMFIN,-0.94
POLICYBZR,-1.08
