Symbol,%chng
IPCALAB,0.57
LAURUSLABS,0.21
APOLLOHOSP,-0.11
MAXHEALTH,-0.21
FORTIS,-0.23
SUNPHARMA,-0.34
ZYDUSLIFE,-0.47
CIPLA,-0.48
GLENMARK,-0.53
ABBOTINDIA,-0.53
TORNTPHARM,-0.59
DIVISLAB,-0.63
BIOCON,-0.66
AUROPHARMA,-0.71
PPLPHARMA,-0.74
SYNGENE,-1.05
LUPIN,-1.09
MANKIND,-1.12
DRREDDY,-1.26
ALKEM,-1.53
