Symbol,%chng
GUJGASLTD,3.86
GSPL,2.42
GAIL,2.15
AEGISLOG,2.03
ONGC,1.71
MGL,1.59
IGL,1.32
RELIANCE,1.10
PETRONET,0.92
CASTROLIND,0.52
IOC,0.48
OIL,0.15
BPCL,-0.01
HINDPETRO,-0.27
ATGL,-1.10
