Symbol,%chng
DRREDDY,0.07
CIPLA,-0.05
DIVISLAB,-0.39
IPCALAB,-0.41
TORNTPHARM,-0.47
JBCHEPHARM,-0.61
ABBOTINDIA,-0.65
GLENMARK,-0.70
SUNPHARMA,-0.74
AUROPHARMA,-0.74
ALKEM,-0.89
BIOCON,-0.91
LUPIN,-0.94
WOCKPHARMA,-0.99
ZYDUSLIFE,-0.99
LAURUSLABS,-1.04
GLAND,-1.17
PPLPHARMA,-1.27
AJANTPHARM,-1.35
MANKIND,-1.92
