Symbol,%chng
IDEA,2.78
INDUSTOWER,2.52
BHEL,1.64
BEL,1.12
ETERNAL,1.89
VEDL,1.19
MAZDOCK,1.8
NATIONALUM,1.86
HINDZINC,2.36
IEX,2.15
BDL,1.1
HCLTECH,0.87
EICHERMOT,0.46
ONGC,1.68
HAL,0.51
PETRONET,2.84
SOLARINDS,0.51
UNIONBANK,0.66
NMDC,0.6
ASIANPAINT,1.27
POWERGRID,0.79
ASHOKLEY,1.43
ABB,0.58
COFORGE,0.7
CUMMINSIND,0.69
OIL,1.85
TECHM,0.55
NHPC,0.68
SIEMENS,1.2
HUDCO,0.39
INDIANB,1.45
COLPAL,1.09
TVSMOTOR,0.61
HAVELLS,0.56
