Symbol,%chng
SOLARINDS,0.26
PIDILITIND,-0.09
BAYERCROP,-0.13
COROMANDEL,-0.25
SWANCORP,-0.51
HSCL,-0.61
PIIND,-0.66
LINDEINDIA,-0.68
UPL,-0.71
SRF,-0.73
SUMICHEM,-1.09
DEEPAKFERT,-1.13
DEEPAKNTR,-1.18
PCBL,-1.21
NAVINFLUOR,-1.26
TATACHEM,-1.26
AARTIIND,-1.29
CHAMBLFERT,-1.59
ATUL,-1.77
FLUOROCHEM,-1.79
