Symbol,%chng
DRREDDY,0.00
CIPLA,-0.05
FORTIS,-0.16
DIVISLAB,-0.40
TORNTPHARM,-0.44
IPCALAB,-0.48
APOLLOHOSP,-0.54
ABBOTINDIA,-0.65
SUNPHARMA,-0.69
GLENMARK,-0.71
MAXHEALTH,-0.72
BIOCON,-0.89
ALKEM,-0.91
AUROPHARMA,-0.93
LUPIN,-0.98
LAURUSLABS,-1.02
ZYDUSLIFE,-1.04
SYNGENE,-1.09
PPLPHARMA,-1.34
MANKIND,-1.92
