Symbol,%chng
PFOCUS,0.25
SAREGAMA,-0.64
ZEEL,-0.67
NAZARA,-0.82
HATHWAY,-1.07
DBCORP,-1.10
TIPSMUSIC,-1.20
PVRINOX,-1.63
SUNTV,-1.86
NETWORK18,-2.41
