Symbol,%chng
PGEL,4.52
AMBER,3.28
VOLTAS,3.20
CROMPTON,2.96
KALYANKJIL,1.78
BLUESTARCO,1.65
WHIRLPOOL,1.16
HAVELLS,0.94
BATAINDIA,0.89
TITAN,0.60
KAJARIACER,0.25
VGUARD,-0.38
CENTURYPLY,-0.63
DIXON,-0.90
CERA,-1.58
