Symbol,%chng
CYIENT,4.17
AFFLE,2.00
ZENSARTECH,1.48
INTELLECT,0.61
TATACOMM,0.55
TATAELXSI,0.50
BHARTIHEXA,-0.06
LTTS,-0.15
MPHASIS,-0.43
COFORGE,-0.50
HFCL,-0.61
OFSS,-0.68
TATATECH,-0.83
BSOFT,-0.94
SONATSOFTW,-1.27
KPITTECH,-1.51
PERSISTENT,-1.61
INDUSTOWER,-1.82
HEXT,-2.27
IDEA,-3.31
