Symbol,%chng
SAIL,2.45
HINDCOPPER,2.01
APLAPOLLO,1.79
TATASTEEL,1.56
JSL,1.11
HINDALCO,0.57
JSWSTEEL,0.53
NATIONALUM,0.32
JINDALSTEL,0.06
HINDZINC,-0.01
ADANIENT,-0.04
VEDL,-0.29
WELCORP,-0.43
NMDC,-0.75
LLOYDSME,-0.95
