Symbol,%chng
SOLARINDS,3.19
SUMICHEM,2.09
SWANCORP,2.08
PIDILITIND,1.81
ATUL,0.98
SRF,0.83
CHAMBLFERT,0.64
NAVINFLUOR,0.51
PIIND,0.14
BAYERCROP,0.08
COROMANDEL,0.07
UPL,-0.23
DEEPAKFERT,-0.66
PCBL,-0.75
LINDEINDIA,-0.84
HSCL,-1.01
TATACHEM,-1.12
AARTIIND,-1.15
FLUOROCHEM,-2.35
DEEPAKNTR,-2.46
