Symbol,%chng
LTIM,0.13
MPHASIS,-0.43
COFORGE,-0.50
OFSS,-0.68
TECHM,-0.82
TCS,-1.16
PERSISTENT,-1.61
HCLTECH,-2.15
INFY,-2.21
WIPRO,-2.23
