Symbol,%chng
SOBHA,6.80
PRESTIGE,3.29
LODHA,3.11
GODREJPROP,2.76
DLF,1.98
PHOENIXLTD,1.66
BRIGADE,1.12
OBEROIRLTY,0.92
ANANTRAJ,0.55
SIGNATURE,0.29
