Symbol,%chng
SAREGAMA,3.69
PFOCUS,1.83
NAZARA,0.98
PVRINOX,0.66
SUNTV,0.40
NETWORK18,0.37
ZEEL,0.11
TIPSMUSIC,-1.03
DBCORP,-1.27
HATHWAY,-1.58
