Symbol,%chng
GUJGASLTD,1.31
GSPL,0.55
AEGISLOG,0.52
CASTROLIND,0.01
RELIANCE,-0.96
HINDPETRO,-0.98
BPCL,-1.01
PETRONET,-1.07
IOC,-1.25
GAIL,-1.36
ONGC,-1.41
ATGL,-1.58
MGL,-1.66
IGL,-1.87
OIL,-2.02
