Symbol,%chng
PPLPHARMA,4.11
ALKEM,1.72
MANKIND,1.47
AUROPHARMA,1.37
JBCHEPHARM,1.04
GLENMARK,0.98
BIOCON,0.98
CIPLA,0.61
TORNTPHARM,0.44
DIVISLAB,0.39
SUNPHARMA,0.33
LAURUSLABS,0.33
ZYDUSLIFE,0.15
LUPIN,0.05
IPCALAB,0.04
WOCKPHARMA,0.01
DRREDDY,-0.10
AJANTPHARM,-0.25
GLAND,-0.36
ABBOTINDIA,-1.32
