Symbol,%chng
NATIONALUM,3.69
HINDALCO,2.34
HINDCOPPER,1.97
HINDZINC,1.72
VEDL,1.66
TATASTEEL,0.86
NMDC,0.81
WELCORP,0.58
ADANIENT,0.49
JSWSTEEL,0.49
JINDALSTEL,0.40
LLOYDSME,0.04
JSL,-0.30
SAIL,-0.71
APLAPOLLO,-1.85
