Symbol,%chng
ANANTRAJ,2.19
GODREJPROP,2.17
OBEROIRLTY,1.82
SOBHA,1.31
DLF,1.19
PHOENIXLTD,1.07
PRESTIGE,0.80
LODHA,0.37
BRIGADE,-0.12
SIGNATURE,-0.76
