Symbol,%chng
BOSCHLTD,7.58
SONACOMS,3.47
ASHOKLEY,2.32
UNOMINDA,1.79
TVSMOTOR,1.78
MARUTI,1.68
HEROMOTOCO,1.57
BHARATFORG,1.18
M&M,1.17
EXIDEIND,1.06
TMPV,0.88
MOTHERSON,0.21
EICHERMOT,0.16
BAJAJ-AUTO,-0.21
TIINDIA,-1.28
