Symbol,%chng
PSB,3.68
INDIANB,2.87
UCOBANK,2.00
CENTRALBK,1.94
UNIONBANK,1.72
BANKINDIA,1.35
PNB,0.89
BANKBARODA,0.86
IOB,0.77
SBIN,0.62
CANBK,0.23
MAHABANK,0.14
