Symbol,%chng
RECLTD,4.15
PFC,3.76
CHOLAFIN,2.36
JIOFIN,1.84
SBICARD,1.83
BAJFINANCE,1.75
LICHSGFIN,1.73
ICICIGI,1.67
SBILIFE,1.44
BSE,1.32
MUTHOOTFIN,0.98
ICICIBANK,0.93
HDFCLIFE,0.93
HDFCBANK,0.79
ICICIPRULI,0.70
SBIN,0.59
BAJAJFINSV,0.20
KOTAKBANK,0.16
AXISBANK,-0.14
SHRIRAMFIN,-0.36
