Symbol,%chng
RECLTD,4.15
PFC,3.76
CHOLAFIN,2.34
JIOFIN,1.84
SBICARD,1.83
BAJFINANCE,1.77
LICHSGFIN,1.73
ICICIGI,1.67
SBILIFE,1.45
BSE,1.30
MUTHOOTFIN,0.98
HDFCLIFE,0.93
ICICIBANK,0.92
HDFCBANK,0.76
ICICIPRULI,0.70
SBIN,0.56
BAJAJFINSV,0.20
KOTAKBANK,0.16
AXISBANK,-0.13
SHRIRAMFIN,-0.37
