Symbol,%chng
YESBANK,2.93
INDIANB,2.91
CAMS,2.54
360ONE,2.23
PAYTM,1.97
SBICARD,1.85
LICHSGFIN,1.74
UNIONBANK,1.73
BANKINDIA,1.38
PNBHOUSING,1.30
RBLBANK,1.30
BSE,1.28
INDUSINDBK,1.25
CDSL,1.09
MCX,1.00
MUTHOOTFIN,0.98
IDFCFIRSTB,0.82
ICICIPRULI,0.76
BANDHANBNK,0.71
IEX,0.70
LTF,0.61
AUBANK,0.58
FEDERALBNK,0.45
MANAPPURAM,0.45
HDFCAMC,0.21
ANGELONE,0.17
MFSL,0.12
ABCAPITAL,0.03
HUDCO,-0.40
POLICYBZR,-0.68
