,Symbol,metadata.identifier,metadata.series,metadata.purpose,metadata.lastPrice,metadata.change,metadata.pChange,metadata.previousClose,metadata.finalQuantity,metadata.totalTurnover,metadata.marketCap,metadata.yearHigh,metadata.yearLow,metadata.iep,detail.preOpenMarket.preopen,detail.preOpenMarket.ato.totalBuyQuantity,detail.preOpenMarket.ato.totalSellQuantity,detail.preOpenMarket.IEP,detail.preOpenMarket.totalTradedVolume,detail.preOpenMarket.finalPrice,detail.preOpenMarket.finalQuantity,detail.preOpenMarket.lastUpdateTime,detail.preOpenMarket.totalSellQuantity,detail.preOpenMarket.totalBuyQuantity,detail.preOpenMarket.atoBuyQty,detail.preOpenMarket.atoSellQty,detail.preOpenMarket.Change,%chng,detail.preOpenMarket.prevClose
22,NMDC,NMDCEQN,EQ,,84.0,0.59,0.71,83.41,161709,13583556,287557463618.53,84.64,59.53,84.0,"[{'price': 83.8, 'buyQty': 3150, 'sellQty': 0}, {'price': 83.82, 'buyQty': 1963, 'sellQty': 0}, {'price': 83.9, 'buyQty': 300, 'sellQty': 0}, {'price': 83.95, 'buyQty': 1000, 'sellQty': 0}, {'price': 84, 'buyQty': 28491, 'sellQty': 0, 'iep': True}, {'price': 84.03, 'buyQty': 0, 'sellQty': 1}, {'price': 84.04, 'buyQty': 0, 'sellQty': 360}, {'price': 84.05, 'buyQty': 0, 'sellQty': 930}, {'price': 84.06, 'buyQty': 0, 'sellQty': 1}, {'price': 84.07, 'buyQty': 0, 'sellQty': 1000}]",0,0,84.0,161709,84.0,161709,31-Dec-2025 09:07:49,1184646,688253,0,0,0.59,0.71,83.41
23,LUPIN,LUPINEQN,EQ,,2095.0,14.6,0.7,2080.4,498,1043310,502924890231.77,2402.9,1795.2,2095.0,"[{'price': 2082, 'buyQty': 43, 'sellQty': 0}, {'price': 2084, 'buyQty': 5, 'sellQty': 0}, {'price': 2085, 'buyQty': 125, 'sellQty': 0}, {'price': 2086.6, 'buyQty': 3, 'sellQty': 0}, {'price': 2090.8, 'buyQty': 2, 'sellQty': 0}, {'price': 2095, 'buyQty': 0, 'sellQty': 50, 'iep': True}, {'price': 2098, 'buyQty': 0, 'sellQty': 30}, {'price': 2099, 'buyQty': 0, 'sellQty': 63}, {'price': 2099.9, 'buyQty': 0, 'sellQty': 1}, {'price': 2100, 'buyQty': 0, 'sellQty': 101}]",0,0,2095.0,498,2095.0,498,31-Dec-2025 09:07:51,7313,2156,0,0,14.6,0.7,2080.4
24,BIOCON,BIOCONEQN,EQ,,393.0,2.6,0.67,390.4,2864,1125552,234339684712.19,424.95,291.0,393.0,"[{'price': 390.75, 'buyQty': 1, 'sellQty': 0}, {'price': 391, 'buyQty': 100, 'sellQty': 0}, {'price': 391.4, 'buyQty': 260, 'sellQty': 0}, {'price': 392.35, 'buyQty': 41, 'sellQty': 0}, {'price': 393, 'buyQty': 941, 'sellQty': 0, 'iep': True}, {'price': 393.1, 'buyQty': 0, 'sellQty': 175}, {'price': 393.7, 'buyQty': 0, 'sellQty': 10}, {'price': 393.8, 'buyQty': 0, 'sellQty': 100}, {'price': 394, 'buyQty': 0, 'sellQty': 1}, {'price': 394.6, 'buyQty': 0, 'sellQty': 100}]",0,0,393.0,2864,393.0,2864,31-Dec-2025 09:08:01,61807,12370,0,0,2.6,0.67,390.4
25,BEL,BELEQN,EQ,,395.9,2.6,0.66,393.3,48268,19109301,1414239405293.54,436.0,240.25,395.9,"[{'price': 395.25, 'buyQty': 2599, 'sellQty': 0}, {'price': 395.3, 'buyQty': 25, 'sellQty': 0}, {'price': 395.5, 'buyQty': 400, 'sellQty': 0}, {'price': 395.6, 'buyQty': 2040, 'sellQty': 0}, {'price': 395.7, 'buyQty': 265, 'sellQty': 0}, {'price': 395.9, 'buyQty': 0, 'sellQty': 170, 'iep': True}, {'price': 395.95, 'buyQty': 0, 'sellQty': 220}, {'price': 396, 'buyQty': 0, 'sellQty': 1912}, {'price': 396.05, 'buyQty': 0, 'sellQty': 285}, {'price': 396.3, 'buyQty': 0, 'sellQty': 500}]",0,0,395.9,48268,395.9,48268,31-Dec-2025 09:07:48,430550,218232,0,0,2.6,0.66,393.3
26,JUBLFOOD,JUBLFOODEQN,EQ,,562.0,3.7,0.66,558.3,1662,934044,217715460660.64,796.75,548.4,562.0,"[{'price': 558.4, 'buyQty': 250, 'sellQty': 0}, {'price': 558.9, 'buyQty': 200, 'sellQty': 0}, {'price': 559, 'buyQty': 25, 'sellQty': 0}, {'price': 560.1, 'buyQty': 159, 'sellQty': 0}, {'price': 561.05, 'buyQty': 6, 'sellQty': 0}, {'price': 562, 'buyQty': 0, 'sellQty': 482, 'iep': True}, {'price': 562.2, 'buyQty': 0, 'sellQty': 124}, {'price': 562.8, 'buyQty': 0, 'sellQty': 200}, {'price': 563, 'buyQty': 0, 'sellQty': 500}, {'price': 563.05, 'buyQty': 0, 'sellQty': 15}]",0,0,562.0,1662,562.0,1662,31-Dec-2025 09:08:01,35912,42593,0,0,3.7,0.66,558.3
27,HDFCLIFE,HDFCLIFEEQN,EQ,,747.85,4.85,0.65,743.0,4425,3309236,799696193196.7,820.75,584.3,747.85,"[{'price': 743.1, 'buyQty': 13, 'sellQty': 0}, {'price': 745.55, 'buyQty': 5, 'sellQty': 0}, {'price': 746, 'buyQty': 152, 'sellQty': 0}, {'price': 746.15, 'buyQty': 104, 'sellQty': 0}, {'price': 746.7, 'buyQty': 40, 'sellQty': 0}, {'price': 747.85, 'buyQty': 0, 'sellQty': 475, 'iep': True}, {'price': 748, 'buyQty': 0, 'sellQty': 125}, {'price': 749.15, 'buyQty': 0, 'sellQty': 252}, {'price': 749.5, 'buyQty': 0, 'sellQty': 100}, {'price': 749.9, 'buyQty': 0, 'sellQty': 500}]",0,0,747.85,4425,747.85,4425,31-Dec-2025 09:08:01,20554,17287,0,0,4.85,0.65,743.0
28,KALYANKJIL,KALYANKJILEQN,EQ,,485.0,3.15,0.65,481.85,2300,1115500,185839881014.12,795.4,399.4,485.0,"[{'price': 482.9, 'buyQty': 300, 'sellQty': 0}, {'price': 484, 'buyQty': 512, 'sellQty': 0}, {'price': 484.1, 'buyQty': 200, 'sellQty': 0}, {'price': 484.25, 'buyQty': 81, 'sellQty': 0}, {'price': 485, 'buyQty': 239, 'sellQty': 0, 'iep': True}, {'price': 485.2, 'buyQty': 0, 'sellQty': 260}, {'price': 485.25, 'buyQty': 0, 'sellQty': 15}, {'price': 485.4, 'buyQty': 0, 'sellQty': 100}, {'price': 485.8, 'buyQty': 0, 'sellQty': 15}, {'price': 486, 'buyQty': 0, 'sellQty': 5}]",0,0,485.0,2300,485.0,2300,31-Dec-2025 09:07:51,40429,14663,0,0,3.15,0.65,481.85
29,TECHM,TECHMEQN,EQ,,1614.8,10.2,0.64,1604.6,761,1228862,1014708875935.56,1773.6,1209.4,1614.8,"[{'price': 1604.6, 'buyQty': 643, 'sellQty': 0}, {'price': 1604.8, 'buyQty': 1, 'sellQty': 0}, {'price': 1605, 'buyQty': 39, 'sellQty': 0}, {'price': 1606, 'buyQty': 4, 'sellQty': 0}, {'price': 1610, 'buyQty': 1, 'sellQty': 0}, {'price': 1614.8, 'buyQty': 0, 'sellQty': 449, 'iep': True}, {'price': 1615, 'buyQty': 0, 'sellQty': 72}, {'price': 1616, 'buyQty': 0, 'sellQty': 8}, {'price': 1617, 'buyQty': 0, 'sellQty': 600}, {'price': 1619, 'buyQty': 0, 'sellQty': 50}]",0,0,1614.8,761,1614.8,761,31-Dec-2025 09:08:01,18638,10136,0,0,10.2,0.64,1604.6
30,ICICIPRULI,ICICIPRULIEQN,EQ,,659.0,4.15,0.63,654.85,3198,2107482,256849648373.49,693.5,525.8,659.0,"[{'price': 654.2, 'buyQty': 6, 'sellQty': 0}, {'price': 654.8, 'buyQty': 13, 'sellQty': 0}, {'price': 654.85, 'buyQty': 11, 'sellQty': 0}, {'price': 655, 'buyQty': 20, 'sellQty': 0}, {'price': 656.95, 'buyQty': 9, 'sellQty': 0}, {'price': 659, 'buyQty': 0, 'sellQty': 4633, 'iep': True}, {'price': 659.5, 'buyQty': 0, 'sellQty': 10}, {'price': 659.85, 'buyQty': 0, 'sellQty': 300}, {'price': 659.9, 'buyQty': 0, 'sellQty': 59}, {'price': 660, 'buyQty': 0, 'sellQty': 1935}]",0,0,659.0,3198,659.0,3198,31-Dec-2025 09:08:01,24087,2381,0,0,4.15,0.63,654.85
31,ADANIGREEN,ADANIGREENEQN,EQ,,1013.0,5.9,0.59,1007.1,2599,2632787,308739780353.35,1177.55,758.0,1013.0,"[{'price': 1010.1, 'buyQty': 21, 'sellQty': 0}, {'price': 1011, 'buyQty': 30, 'sellQty': 0}, {'price': 1012, 'buyQty': 590, 'sellQty': 0}, {'price': 1012.1, 'buyQty': 390, 'sellQty': 0}, {'price': 1013, 'buyQty': 171, 'sellQty': 0, 'iep': True}, {'price': 1013.9, 'buyQty': 0, 'sellQty': 11}, {'price': 1014, 'buyQty': 0, 'sellQty': 866}, {'price': 1014.4, 'buyQty': 0, 'sellQty': 14}, {'price': 1014.9, 'buyQty': 0, 'sellQty': 1}, {'price': 1015, 'buyQty': 0, 'sellQty': 862}]",0,0,1013.0,2599,1013.0,2599,31-Dec-2025 09:08:01,38296,72748,0,0,5.9,0.59,1007.1
32,HCLTECH,HCLTECHEQN,EQ,,1624.5,9.3,0.58,1615.2,743,1207003,1706061828224.61,2012.2,1302.75,1624.5,"[{'price': 1618, 'buyQty': 1, 'sellQty': 0}, {'price': 1620, 'buyQty': 7, 'sellQty': 0}, {'price': 1621.5, 'buyQty': 30, 'sellQty': 0}, {'price': 1623.2, 'buyQty': 91, 'sellQty': 0}, {'price': 1624, 'buyQty': 25, 'sellQty': 0}, {'price': 1624.5, 'buyQty': 0, 'sellQty': 86, 'iep': True}, {'price': 1624.9, 'buyQty': 0, 'sellQty': 144}, {'price': 1625, 'buyQty': 0, 'sellQty': 289}, {'price': 1626, 'buyQty': 0, 'sellQty': 303}, {'price': 1626.3, 'buyQty': 0, 'sellQty': 162}]",0,0,1624.5,743,1624.5,743,31-Dec-2025 09:08:02,46970,9042,0,0,9.3,0.58,1615.2
33,MANKIND,MANKINDEQN,EQ,,2165.0,12.5,0.58,2152.5,147,318255,245552608236.85,2998.4,2090.0,2165.0,"[{'price': 2152.5, 'buyQty': 45, 'sellQty': 0}, {'price': 2154, 'buyQty': 6, 'sellQty': 0}, {'price': 2156, 'buyQty': 1, 'sellQty': 0}, {'price': 2157, 'buyQty': 16, 'sellQty': 0}, {'price': 2161, 'buyQty': 9, 'sellQty': 0}, {'price': 2165, 'buyQty': 0, 'sellQty': 87, 'iep': True}, {'price': 2166.5, 'buyQty': 0, 'sellQty': 4}, {'price': 2167.4, 'buyQty': 0, 'sellQty': 5}, {'price': 2169, 'buyQty': 0, 'sellQty': 250}, {'price': 2174.4, 'buyQty': 0, 'sellQty': 5}]",0,0,2165.0,147,2165.0,147,31-Dec-2025 09:07:51,6860,1751,0,0,12.5,0.58,2152.5
34,LODHA,LODHAEQN,EQ,,1062.9,6.0,0.57,1056.9,483,513380,297929324928.17,1531.0,1035.15,1062.9,"[{'price': 1061.4, 'buyQty': 10, 'sellQty': 0}, {'price': 1062, 'buyQty': 100, 'sellQty': 0}, {'price': 1062.1, 'buyQty': 1561, 'sellQty': 0}, {'price': 1062.9, 'buyQty': 71, 'sellQty': 0, 'iep': True}, {'price': 1063, 'buyQty': 177, 'sellQty': 0}, {'price': 1064.9, 'buyQty': 0, 'sellQty': 100}, {'price': 1067.4, 'buyQty': 0, 'sellQty': 249}, {'price': 1068.7, 'buyQty': 0, 'sellQty': 100}, {'price': 1068.9, 'buyQty': 0, 'sellQty': 95}, {'price': 1069, 'buyQty': 0, 'sellQty': 10}]",0,0,1062.9,483,1062.9,483,31-Dec-2025 09:07:51,10164,8941,0,0,6.0,0.57,1056.9
35,PAYTM,PAYTMEQN,EQ,,1302.0,7.4,0.57,1294.6,5992,7801584,523939609330.09,1381.8,651.5,1302.0,"[{'price': 1300.6, 'buyQty': 30, 'sellQty': 0}, {'price': 1301, 'buyQty': 19, 'sellQty': 0}, {'price': 1301.1, 'buyQty': 30, 'sellQty': 0}, {'price': 1301.6, 'buyQty': 30, 'sellQty': 0}, {'price': 1302, 'buyQty': 1502, 'sellQty': 0, 'iep': True}, {'price': 1303, 'buyQty': 0, 'sellQty': 150}, {'price': 1303.7, 'buyQty': 0, 'sellQty': 62}, {'price': 1304, 'buyQty': 0, 'sellQty': 10}, {'price': 1304.5, 'buyQty': 0, 'sellQty': 1}, {'price': 1304.6, 'buyQty': 0, 'sellQty': 55}]",0,0,1302.0,5992,1302.0,5992,31-Dec-2025 09:07:51,27999,14619,0,0,7.4,0.57,1294.6
36,AMBER,AMBEREQN,EQ,,6299.0,34.5,0.55,6264.5,301,1895999,136477718103.95,8626.0,5235.0,6299.0,"[{'price': 6285, 'buyQty': 46, 'sellQty': 0}, {'price': 6285.5, 'buyQty': 15, 'sellQty': 0}, {'price': 6290, 'buyQty': 11, 'sellQty': 0}, {'price': 6291, 'buyQty': 1, 'sellQty': 0}, {'price': 6295.5, 'buyQty': 3, 'sellQty': 0}, {'price': 6299, 'buyQty': 0, 'sellQty': 15, 'iep': True}, {'price': 6308.5, 'buyQty': 0, 'sellQty': 2}, {'price': 6310, 'buyQty': 0, 'sellQty': 6}, {'price': 6311.5, 'buyQty': 0, 'sellQty': 4}, {'price': 6318, 'buyQty': 0, 'sellQty': 10}]",0,0,6299.0,301,6299.0,301,31-Dec-2025 09:08:01,2818,2305,0,0,34.5,0.55,6264.5
37,360ONE,360ONEEQN,EQ,,1198.0,6.4,0.54,1191.6,622,745156,304331134162.76,1318.0,790.5,1198.0,"[{'price': 1190, 'buyQty': 340, 'sellQty': 0}, {'price': 1191, 'buyQty': 3, 'sellQty': 0}, {'price': 1191.6, 'buyQty': 73, 'sellQty': 0}, {'price': 1192, 'buyQty': 100, 'sellQty': 0}, {'price': 1197.5, 'buyQty': 31, 'sellQty': 0}, {'price': 1198, 'buyQty': 0, 'sellQty': 807, 'iep': True}, {'price': 1199, 'buyQty': 0, 'sellQty': 1}, {'price': 1200, 'buyQty': 0, 'sellQty': 44}, {'price': 1201.6, 'buyQty': 0, 'sellQty': 100}, {'price': 1202.4, 'buyQty': 0, 'sellQty': 30}]",0,0,1198.0,622,1198.0,622,31-Dec-2025 09:08:01,20508,2702,0,0,6.4,0.54,1191.6
38,BSE,BSEEQN,EQ,,2595.0,14.0,0.54,2581.0,8183,21234885,1057449409757.46,3030.0,1227.33,2595.0,"[{'price': 2593.9, 'buyQty': 1014, 'sellQty': 0}, {'price': 2594, 'buyQty': 7, 'sellQty': 0}, {'price': 2594.1, 'buyQty': 1, 'sellQty': 0}, {'price': 2594.9, 'buyQty': 51, 'sellQty': 0}, {'price': 2595, 'buyQty': 1179, 'sellQty': 0, 'iep': True}, {'price': 2596, 'buyQty': 0, 'sellQty': 7}, {'price': 2597, 'buyQty': 0, 'sellQty': 20}, {'price': 2597.8, 'buyQty': 0, 'sellQty': 110}, {'price': 2598, 'buyQty': 0, 'sellQty': 226}, {'price': 2598.7, 'buyQty': 0, 'sellQty': 54}]",0,0,2595.0,8183,2595.0,8183,31-Dec-2025 09:07:49,55257,45270,0,0,14.0,0.54,2581.0
39,UNIONBANK,UNIONBANKEQN,EQ,,152.45,0.8,0.53,151.65,28585,4357783,290882161205.17,160.15,100.81,152.45,"[{'price': 151.96, 'buyQty': 100, 'sellQty': 0}, {'price': 152, 'buyQty': 7465, 'sellQty': 0}, {'price': 152.05, 'buyQty': 1, 'sellQty': 0}, {'price': 152.1, 'buyQty': 25, 'sellQty': 0}, {'price': 152.4, 'buyQty': 4990, 'sellQty': 0}, {'price': 152.45, 'buyQty': 0, 'sellQty': 16674, 'iep': True}, {'price': 152.48, 'buyQty': 0, 'sellQty': 100}, {'price': 152.49, 'buyQty': 0, 'sellQty': 100}, {'price': 152.5, 'buyQty': 0, 'sellQty': 1295}, {'price': 152.55, 'buyQty': 0, 'sellQty': 25}]",0,0,152.45,28585,152.45,28585,31-Dec-2025 09:07:49,659866,842832,0,0,0.8,0.53,151.65
40,KFINTECH,KFINTECHEQN,EQ,,1097.8,5.7,0.52,1092.1,724,794807,145344826337.59,1641.35,784.15,1097.8,"[{'price': 1092.1, 'buyQty': 10, 'sellQty': 0}, {'price': 1093, 'buyQty': 470, 'sellQty': 0}, {'price': 1093.6, 'buyQty': 12, 'sellQty': 0}, {'price': 1097.5, 'buyQty': 10, 'sellQty': 0}, {'price': 1097.8, 'buyQty': 461, 'sellQty': 0, 'iep': True}, {'price': 1097.9, 'buyQty': 0, 'sellQty': 300}, {'price': 1098, 'buyQty': 0, 'sellQty': 130}, {'price': 1098.7, 'buyQty': 0, 'sellQty': 1}, {'price': 1099.7, 'buyQty': 0, 'sellQty': 80}, {'price': 1099.9, 'buyQty': 0, 'sellQty': 100}]",0,0,1097.8,724,1097.8,724,31-Dec-2025 09:07:51,23652,15436,0,0,5.7,0.52,1092.1
41,MAZDOCK,MAZDOCKEQN,EQ,,2475.0,12.6,0.51,2462.4,4421,10941975,187434251492.04,3775.0,1918.05,2475.0,"[{'price': 2470, 'buyQty': 171, 'sellQty': 0}, {'price': 2470.1, 'buyQty': 10, 'sellQty': 0}, {'price': 2471.2, 'buyQty': 50, 'sellQty': 0}, {'price': 2474, 'buyQty': 1015, 'sellQty': 0}, {'price': 2474.7, 'buyQty': 348, 'sellQty': 0}, {'price': 2475, 'buyQty': 0, 'sellQty': 232, 'iep': True}, {'price': 2475.7, 'buyQty': 0, 'sellQty': 122}, {'price': 2476, 'buyQty': 0, 'sellQty': 1}, {'price': 2476.5, 'buyQty': 0, 'sellQty': 110}, {'price': 2477, 'buyQty': 0, 'sellQty': 107}]",0,0,2475.0,4421,2475.0,4421,31-Dec-2025 09:07:48,32949,15077,0,0,12.6,0.51,2462.4
42,SIEMENS,SIEMENSEQN,EQ,,3045.0,15.5,0.51,3029.5,125,380625,267073743862.64,6740.0,2450.0,3045.0,"[{'price': 3030.2, 'buyQty': 2, 'sellQty': 0}, {'price': 3030.5, 'buyQty': 1, 'sellQty': 0}, {'price': 3031.1, 'buyQty': 6, 'sellQty': 0}, {'price': 3032, 'buyQty': 3, 'sellQty': 0}, {'price': 3040, 'buyQty': 5, 'sellQty': 0}, {'price': 3045, 'buyQty': 0, 'sellQty': 69, 'iep': True}, {'price': 3045.5, 'buyQty': 0, 'sellQty': 1}, {'price': 3046, 'buyQty': 0, 'sellQty': 2}, {'price': 3047, 'buyQty': 0, 'sellQty': 1}, {'price': 3047.5, 'buyQty': 0, 'sellQty': 1}]",0,0,3045.0,125,3045.0,125,31-Dec-2025 09:08:01,4179,2025,0,0,15.5,0.51,3029.5
43,ADANIPORTS,ADANIPORTSEQN,EQ,,1468.5,7.3,0.5,1461.2,2070,3039795,1013300220351.39,1549.0,1010.75,1468.5,"[{'price': 1462, 'buyQty': 1068, 'sellQty': 0}, {'price': 1463, 'buyQty': 1599, 'sellQty': 0}, {'price': 1465, 'buyQty': 45, 'sellQty': 0}, {'price': 1465.4, 'buyQty': 25, 'sellQty': 0}, {'price': 1468, 'buyQty': 7, 'sellQty': 0}, {'price': 1468.5, 'buyQty': 0, 'sellQty': 49, 'iep': True}, {'price': 1468.9, 'buyQty': 0, 'sellQty': 16}, {'price': 1469, 'buyQty': 0, 'sellQty': 10}, {'price': 1469.5, 'buyQty': 0, 'sellQty': 137}, {'price': 1469.9, 'buyQty': 0, 'sellQty': 10}]",0,0,1468.5,2070,1468.5,2070,31-Dec-2025 09:08:00,32533,11947,0,0,7.3,0.5,1461.2
44,HUDCO,HUDCOEQN,EQ,,225.1,1.11,0.5,223.99,9963,2242671,112525952096.21,254.29,158.85,225.1,"[{'price': 224.65, 'buyQty': 1110, 'sellQty': 0}, {'price': 224.76, 'buyQty': 50, 'sellQty': 0}, {'price': 224.85, 'buyQty': 149, 'sellQty': 0}, {'price': 225, 'buyQty': 5646, 'sellQty': 0}, {'price': 225.1, 'buyQty': 6869, 'sellQty': 0, 'iep': True}, {'price': 225.18, 'buyQty': 0, 'sellQty': 720}, {'price': 225.4, 'buyQty': 0, 'sellQty': 25}, {'price': 225.56, 'buyQty': 0, 'sellQty': 250}, {'price': 225.75, 'buyQty': 0, 'sellQty': 350}, {'price': 225.85, 'buyQty': 0, 'sellQty': 200}]",0,0,225.1,9963,225.1,9963,31-Dec-2025 09:08:00,139351,66190,0,0,1.11,0.5,223.99
45,BOSCHLTD,BOSCHLTDEQN,EQ,,35700.0,175.0,0.49,35525.0,18,642600,309228440458.53,41945.0,25921.6,35700.0,"[{'price': 35500, 'buyQty': 3, 'sellQty': 0}, {'price': 35525, 'buyQty': 16, 'sellQty': 0}, {'price': 35585, 'buyQty': 1, 'sellQty': 0}, {'price': 35625, 'buyQty': 1, 'sellQty': 0}, {'price': 35700, 'buyQty': 21, 'sellQty': 0, 'iep': True}, {'price': 35745, 'buyQty': 0, 'sellQty': 84}, {'price': 35750, 'buyQty': 0, 'sellQty': 1}, {'price': 35755, 'buyQty': 0, 'sellQty': 3}, {'price': 35800, 'buyQty': 0, 'sellQty': 9}, {'price': 35935, 'buyQty': 0, 'sellQty': 158}]",0,0,35700.0,18,35700.0,18,31-Dec-2025 09:08:01,1181,479,0,0,175.0,0.49,35525.0
46,POLICYBZR,POLICYBZREQN,EQ,,1868.0,9.1,0.49,1858.9,442,825656,633082616918.57,2246.9,1311.35,1868.0,"[{'price': 1861.4, 'buyQty': 40, 'sellQty': 0}, {'price': 1863, 'buyQty': 25, 'sellQty': 0}, {'price': 1865, 'buyQty': 25, 'sellQty': 0}, {'price': 1868, 'buyQty': 108, 'sellQty': 0, 'iep': True}, {'price': 1868.1, 'buyQty': 3136, 'sellQty': 0}, {'price': 1872, 'buyQty': 0, 'sellQty': 2}, {'price': 1874, 'buyQty': 0, 'sellQty': 15}, {'price': 1875, 'buyQty': 0, 'sellQty': 1}, {'price': 1879.7, 'buyQty': 0, 'sellQty': 10}, {'price': 1880, 'buyQty': 0, 'sellQty': 1}]",0,0,1868.0,442,1868.0,442,31-Dec-2025 09:07:51,59688,8580,0,0,9.1,0.49,1858.9
47,TIINDIA,TIINDIAEQN,EQ,,2578.0,12.6,0.49,2565.4,219,564582,273566969753.96,3693.6,2407.1,2578.0,"[{'price': 2565, 'buyQty': 7, 'sellQty': 0}, {'price': 2565.4, 'buyQty': 62, 'sellQty': 0}, {'price': 2565.6, 'buyQty': 1, 'sellQty': 0}, {'price': 2570, 'buyQty': 4, 'sellQty': 0}, {'price': 2575, 'buyQty': 55, 'sellQty': 0}, {'price': 2578, 'buyQty': 0, 'sellQty': 23, 'iep': True}, {'price': 2583.1, 'buyQty': 0, 'sellQty': 4}, {'price': 2589, 'buyQty': 0, 'sellQty': 10}, {'price': 2590, 'buyQty': 0, 'sellQty': 1}, {'price': 2594, 'buyQty': 0, 'sellQty': 15}]",0,0,2578.0,219,2578.0,219,31-Dec-2025 09:08:01,5978,2302,0,0,12.6,0.49,2565.4
48,INDIANB,INDIANBEQN,EQ,,812.9,3.9,0.48,809.0,10591,8609423,284425945867.67,894.85,473.9,812.9,"[{'price': 809.2, 'buyQty': 5, 'sellQty': 0}, {'price': 810, 'buyQty': 1389, 'sellQty': 0}, {'price': 811.4, 'buyQty': 24, 'sellQty': 0}, {'price': 812, 'buyQty': 23, 'sellQty': 0}, {'price': 812.9, 'buyQty': 8, 'sellQty': 0, 'iep': True}, {'price': 813.2, 'buyQty': 0, 'sellQty': 200}, {'price': 813.5, 'buyQty': 0, 'sellQty': 45}, {'price': 814, 'buyQty': 0, 'sellQty': 136}, {'price': 814.5, 'buyQty': 0, 'sellQty': 100}, {'price': 814.7, 'buyQty': 0, 'sellQty': 30}]",0,0,812.9,10591,812.9,10591,31-Dec-2025 09:07:48,40487,16433,0,0,3.9,0.48,809.0
49,INDHOTEL,INDHOTELEQN,EQ,,733.0,3.45,0.47,729.55,1253,918449,641152899858.74,894.9,672.6,733.0,"[{'price': 730.5, 'buyQty': 138, 'sellQty': 0}, {'price': 730.55, 'buyQty': 50, 'sellQty': 0}, {'price': 731, 'buyQty': 222, 'sellQty': 0}, {'price': 731.5, 'buyQty': 100, 'sellQty': 0}, {'price': 732, 'buyQty': 1218, 'sellQty': 0}, {'price': 733, 'buyQty': 0, 'sellQty': 235, 'iep': True}, {'price': 733.7, 'buyQty': 0, 'sellQty': 6}, {'price': 733.8, 'buyQty': 0, 'sellQty': 14}, {'price': 733.9, 'buyQty': 0, 'sellQty': 12}, {'price': 734, 'buyQty': 0, 'sellQty': 29}]",0,0,733.0,1253,733.0,1253,31-Dec-2025 09:07:49,39899,17007,0,0,3.45,0.47,729.55
50,NATIONALUM,NATIONALUMEQN,EQ,,318.05,1.45,0.46,316.6,131046,41679180,283482650691.28,319.85,137.75,318.05,"[{'price': 317.25, 'buyQty': 75, 'sellQty': 0}, {'price': 317.5, 'buyQty': 624, 'sellQty': 0}, {'price': 317.95, 'buyQty': 11, 'sellQty': 0}, {'price': 318, 'buyQty': 6658, 'sellQty': 0}, {'price': 318.05, 'buyQty': 2817, 'sellQty': 0, 'iep': True}, {'price': 318.15, 'buyQty': 0, 'sellQty': 1010}, {'price': 318.2, 'buyQty': 0, 'sellQty': 5}, {'price': 318.25, 'buyQty': 0, 'sellQty': 285}, {'price': 318.3, 'buyQty': 0, 'sellQty': 144}, {'price': 318.4, 'buyQty': 0, 'sellQty': 490}]",0,0,318.05,131046,318.05,131046,31-Dec-2025 09:07:49,222984,195742,0,0,1.45,0.46,316.6
51,ABCAPITAL,ABCAPITALEQN,EQ,,350.85,1.55,0.44,349.3,7934,2783643,266263864113.41,368.95,149.01,350.85,"[{'price': 349.85, 'buyQty': 2, 'sellQty': 0}, {'price': 350, 'buyQty': 215, 'sellQty': 0}, {'price': 350.1, 'buyQty': 1200, 'sellQty': 0}, {'price': 350.4, 'buyQty': 1200, 'sellQty': 0}, {'price': 350.85, 'buyQty': 17204, 'sellQty': 0, 'iep': True}, {'price': 351, 'buyQty': 0, 'sellQty': 528}, {'price': 351.15, 'buyQty': 0, 'sellQty': 1638}, {'price': 351.75, 'buyQty': 0, 'sellQty': 35}, {'price': 351.9, 'buyQty': 0, 'sellQty': 100}, {'price': 351.95, 'buyQty': 0, 'sellQty': 600}]",0,0,350.85,7934,350.85,7934,31-Dec-2025 09:07:49,121123,86639,0,0,1.55,0.44,349.3
52,OFSS,OFSSEQN,EQ,,7659.5,33.0,0.43,7626.5,60,459570,180879117042.52,13220.0,7038.0,7659.5,"[{'price': 7626.5, 'buyQty': 33, 'sellQty': 0}, {'price': 7627, 'buyQty': 20, 'sellQty': 0}, {'price': 7630, 'buyQty': 10, 'sellQty': 0}, {'price': 7635, 'buyQty': 1, 'sellQty': 0}, {'price': 7656.5, 'buyQty': 17, 'sellQty': 0}, {'price': 7659.5, 'buyQty': 0, 'sellQty': 11, 'iep': True}, {'price': 7666.5, 'buyQty': 0, 'sellQty': 20}, {'price': 7670.5, 'buyQty': 0, 'sellQty': 24}, {'price': 7673.5, 'buyQty': 0, 'sellQty': 1}, {'price': 7686, 'buyQty': 0, 'sellQty': 1}]",0,0,7659.5,60,7659.5,60,31-Dec-2025 09:07:51,1555,1560,0,0,33.0,0.43,7626.5
